json_file,story_id,ner_tagging,number_of_ner_tags,cleaned_ner,cleaned_ner_count
18_answer.json,1,"{'PER': ['Ava Langley', 'Jonah Mendez', 'Lionel Harris', 'Violet Ha'], 'ORG': ['The Northern Lights', 'Elara', 'Shadows'], 'LOC': ['Crescendo Hall']}",20,"{'PER': ['Ava Langley', 'Jonah Mendez', 'Lionel Harris', 'Violet Ha'], 'ORG': ['The Northern Lights', 'Elara', 'Shadows'], 'LOC': ['Crescendo Hall']}",8
18_answer.json,2,"{'PER': ['Verity'], 'ORG': ['Celestial'], 'LOC': ['Theatre']}",18,"{'PER': ['Verity'], 'ORG': ['Celestial'], 'LOC': ['Theatre']}",3
18_answer.json,3,"{'PER': ['Jonathan Miles', 'Samuel Rivera', 'Alex Linden', 'Martin Reid', 'Alex', 'Linden'], 'LOC': ['Grand Aurora Theatre', 'Los Angeles', 'Hollywood']}",19,"{'PER': ['Jonathan Miles', 'Samuel Rivera', 'Alex Linden', 'Martin Reid', 'Alex', 'Linden'], 'LOC': ['Grand Aurora Theatre', 'Los Angeles', 'Hollywood']}",9
18_answer.json,4,"{'ORG': ['GMH'], 'LOC': ['Berlin', 'Germany']}",14,"{'ORG': ['GMH'], 'LOC': ['Berlin', 'Germany']}",3
18_answer.json,5,"{'PER': ['Jonathan Eldridge', 'Kai Tsun', 'Star', 'Kai'], 'ORG': ['Aurora', 'Gala', 'Arts'], 'LOC': ['Theater', 'New Avalon']}",17,"{'PER': ['Jonathan Eldridge', 'Kai Tsun', 'Star', 'Kai'], 'ORG': ['Aurora', 'Gala', 'Arts'], 'LOC': ['Theater', 'New Avalon']}",9
18_answer.json,6,"{'PER': ['Marco Vancetti', 'Lin', 'Alexander Mack', 'Cass Wheeler', 'Wheeler'], 'LOC': ['Celestial Am', 'New York City']}",26,"{'PER': ['Marco Vancetti', 'Lin', 'Alexander Mack', 'Cass Wheeler', 'Wheeler'], 'LOC': ['Celestial Am', 'New York City']}",7
18_answer.json,7,"{'PER': ['Eric Zenith'], 'ORG': ['Ephemera Labs', 'Voyager', 'Stella'], 'LOC': ['Nebula Auditorium']}",17,"{'PER': ['Eric Zenith'], 'ORG': ['Ephemera Labs', 'Voyager', 'Stella'], 'LOC': ['Nebula Auditorium']}",5
18_answer.json,8,"{'PER': ['Elijah Carr', 'Harmony Quantum'], 'ORG': ['Arts and Culture', 'GACA', 'Harmony'], 'LOC': ['Grand Palais', 'Paris']}",18,"{'PER': ['Elijah Carr', 'Harmony Quantum'], 'ORG': ['Arts and Culture', 'GACA', 'Harmony'], 'LOC': ['Grand Palais', 'Paris']}",7
18_answer.json,9,{},8,{},0
18_answer.json,10,"{'PER': ['Ava Lin', 'Marvin Thorn', 'Lila Aloka', 'Jamal Rivers', 'Blake Anders', 'Blake'], 'LOC': ['Grand Solaria Theatre']}",9,"{'PER': ['Ava Lin', 'Marvin Thorn', 'Lila Aloka', 'Jamal Rivers', 'Blake Anders', 'Blake'], 'LOC': ['Grand Solaria Theatre']}",7
04_answer.json,1,"{'PER': ['Elias Ariston', 'Elias', 'Marcus Ariston', 'Marcus', 'Regina Ariston', 'Ari', 'Regina', 'Leon'], 'ORG': ['Ari'], 'LOC': ['Eldoria', 'Republic of Eldoria']}",19,"{'PER': ['Elias Ariston', 'Elias', 'Marcus Ariston', 'Marcus', 'Regina Ariston', 'Ari', 'Regina', 'Leon'], 'ORG': ['Ari'], 'LOC': ['Eldoria', 'Republic of Eldoria']}",11
04_answer.json,2,"{'PER': ['Cyrus Elborne', 'Cyrus', 'Jonathan Elborne', 'Jonathan', 'Theodore Elborne', 'Theodore', 'Harold Richards', 'Mitchell Elborne', 'Mitchell', 'Franklin'], 'ORG': ['House of Representatives', 'House', 'Elborne', 'Senate'], 'LOC': ['Newpoint']}",25,"{'PER': ['Cyrus Elborne', 'Cyrus', 'Jonathan Elborne', 'Jonathan', 'Theodore Elborne', 'Theodore', 'Harold Richards', 'Mitchell Elborne', 'Mitchell', 'Franklin'], 'ORG': ['House of Representatives', 'House', 'Elborne', 'Senate'], 'LOC': ['Newpoint']}",15
04_answer.json,3,"{'PER': ['Gustav Verenthal', 'Gustav', 'Edgar Verenthal', 'Edgar', 'Amelia Verenthal', 'Amelia', 'Felix V', 'Felix', 'Col'], 'ORG': ['Verenthal', 'Hel'], 'LOC': ['Helvoria']}",19,"{'PER': ['Gustav Verenthal', 'Gustav', 'Edgar Verenthal', 'Edgar', 'Amelia Verenthal', 'Amelia', 'Felix V', 'Felix', 'Col'], 'ORG': ['Verenthal', 'Hel'], 'LOC': ['Helvoria']}",12
04_answer.json,4,"{'PER': ['Hal', 'Thomas', 'Tide', 'Haldan', 'Alava', 'Tide Hal', 'Nathaniel Hal', 'Nathaniel', 'Evelyn', 'Jasper'], 'ORG': ['Hal', 'Tide'], 'LOC': ['Alava']}",17,"{'PER': ['Hal', 'Thomas', 'Tide', 'Haldan', 'Alava', 'Tide Hal', 'Nathaniel Hal', 'Nathaniel', 'Evelyn', 'Jasper'], 'ORG': ['Hal', 'Tide'], 'LOC': ['Alava']}",13
04_answer.json,5,"{'PER': ['Ain', 'Jonathan Ainsworth', 'Jonathan', 'Robert Ainsworth', 'Robert', 'Eleanor Ainsworth', 'Richard Ainsworth', 'Richard', 'Vivian', 'Samuel'], 'ORG': ['Commerce', 'Nobel'], 'LOC': ['United States', 'Virginia', 'Middle', 'East']}",23,"{'PER': ['Ain', 'Jonathan Ainsworth', 'Jonathan', 'Robert Ainsworth', 'Robert', 'Eleanor Ainsworth', 'Richard Ainsworth', 'Richard', 'Vivian', 'Samuel'], 'ORG': ['Commerce', 'Nobel'], 'LOC': ['United States', 'Virginia', 'Middle', 'East']}",16
04_answer.json,6,"{'PER': ['Alari', 'Ezra', 'Julian', 'Ezra Fonteyn', 'Marcus', 'Camille'], 'ORG': ['Mel', 'Arts'], 'LOC': ['Meloria', 'Southern Hemisphere']}",21,"{'PER': ['Alari', 'Ezra', 'Julian', 'Ezra Fonteyn', 'Marcus', 'Camille'], 'ORG': ['Mel', 'Arts'], 'LOC': ['Meloria', 'Southern Hemisphere']}",10
04_answer.json,7,"{'PER': ['Kessler', 'Hugo Kessler', 'Hugo', 'Martin Kessler', 'Martin', 'Julian Kessler', 'Julian', 'Theo Kessler', 'Theo'], 'ORG': ['Elorian Progressive Party', 'EPP', 'Eloria', 'Fed'], 'LOC': ['Eloria']}",21,"{'PER': ['Kessler', 'Hugo Kessler', 'Hugo', 'Martin Kessler', 'Martin', 'Julian Kessler', 'Julian', 'Theo Kessler', 'Theo'], 'ORG': ['Elorian Progressive Party', 'EPP', 'Eloria', 'Fed'], 'LOC': ['Eloria']}",14
04_answer.json,8,"{'PER': ['Matthias Voss', 'Matthias', 'Wilhelm', 'Anton', 'Wilhelm Voss', 'Heinrich'], 'ORG': ['Voss', 'Shepherd', 'Progressive Agrarian Party', 'PAP', 'Elaria', 'Justice'], 'LOC': ['Elaria']}",24,"{'PER': ['Matthias Voss', 'Matthias', 'Wilhelm', 'Anton', 'Wilhelm Voss', 'Heinrich'], 'ORG': ['Voss', 'Shepherd', 'Progressive Agrarian Party', 'PAP', 'Elaria', 'Justice'], 'LOC': ['Elaria']}",13
04_answer.json,9,"{'PER': ['Ashford', 'Jonathan Ashford', 'Jonathan', 'Edward', 'Eddie', 'Ash', 'Margaret', 'William'], 'ORG': ['Commerce', 'Ashford'], 'LOC': ['Kardovia', 'Ashford']}",24,"{'PER': ['Ashford', 'Jonathan Ashford', 'Jonathan', 'Edward', 'Eddie', 'Ash', 'Margaret', 'William'], 'ORG': ['Commerce', 'Ashford'], 'LOC': ['Kardovia', 'Ashford']}",12
04_answer.json,10,"{'PER': ['Henri Du', 'Henri', 'Charles Du', 'Charles', 'Eleanor', 'Edward', 'Isabelle'], 'ORG': ['Congress'], 'LOC': ['Riverton']}",13,"{'PER': ['Henri Du', 'Henri', 'Charles Du', 'Charles', 'Eleanor', 'Edward', 'Isabelle'], 'ORG': ['Congress'], 'LOC': ['Riverton']}",9
11_answer.json,1,"{'ORG': ['University of Crestwood', 'The Crestwood Call', 'The Sentinel'], 'LOC': ['Maplebrook']}",10,"{'ORG': ['University of Crestwood', 'The Crestwood Call', 'The Sentinel'], 'LOC': ['Maplebrook']}",4
11_answer.json,2,"{'PER': ['Aness', 'Jansen'], 'ORG': [""St. Bridget ' s University"", 'Riverton Daily', 'Shadows'], 'LOC': ['Riverton', 'Midwestern America']}",18,"{'PER': ['Aness', 'Jansen'], 'ORG': [""St. Bridget ' s University"", 'Riverton Daily', 'Shadows'], 'LOC': ['Riverton', 'Midwestern America']}",7
11_answer.json,3,"{'PER': ['Sarah Temple', 'Sarah'], 'ORG': ['University of Illinois', 'The National Inquirer'], 'LOC': ['Chicago', 'Illinois', 'USA']}",16,"{'PER': ['Sarah Temple', 'Sarah'], 'ORG': ['University of Illinois', 'The National Inquirer'], 'LOC': ['Chicago', 'Illinois', 'USA']}",7
11_answer.json,4,"{'PER': ['Marissa Quinn', 'Marissa'], 'ORG': ['University of Missouri', 'School of Journalism', 'Baton Rouge Chronicle', 'Washington Sentinel', 'Department of Infrastructure'], 'LOC': ['New Orleans', 'Louisiana']}",16,"{'PER': ['Marissa Quinn', 'Marissa'], 'ORG': ['University of Missouri', 'School of Journalism', 'Baton Rouge Chronicle', 'Washington Sentinel', 'Department of Infrastructure'], 'LOC': ['New Orleans', 'Louisiana']}",9
11_answer.json,5,"{'ORG': ['Shadows of Valor', 'University of Norden', 'The Capital Lens', 'Shadows', 'Val'], 'LOC': ['Havenbrooke']}",12,"{'ORG': ['Shadows of Valor', 'University of Norden', 'The Capital Lens', 'Shadows', 'Val'], 'LOC': ['Havenbrooke']}",6
11_answer.json,6,"{'PER': ['Emily Turner', 'Emily'], 'ORG': ['Columbia University', 'Columbia', 'Pulitzer', 'Report'], 'LOC': ['Vermont', 'Burlington', 'Washington, D. C.']}",14,"{'PER': ['Emily Turner', 'Emily'], 'ORG': ['Columbia University', 'Columbia', 'Pulitzer', 'Report'], 'LOC': ['Vermont', 'Burlington', 'Washington, D. C.']}",9
11_answer.json,7,"{'PER': ['Elena Martinez', 'Elena', 'Maria', 'Javier Martinez'], 'ORG': ['University of New Mexico', 'The New York Tribune', 'Whitehall Reports', 'Reports', 'Department'], 'LOC': ['Santa Rosa', 'New Mexico', 'New York City']}",13,"{'PER': ['Elena Martinez', 'Elena', 'Maria', 'Javier Martinez'], 'ORG': ['University of New Mexico', 'The New York Tribune', 'Whitehall Reports', 'Reports', 'Department'], 'LOC': ['Santa Rosa', 'New Mexico', 'New York City']}",12
11_answer.json,8,"{'PER': ['Eliza Montrose', 'Eliza Anne Montrose', 'Eliza'], 'ORG': ['Columbia University', 'Science', 'The Newark Chronicle', 'The Atlantic', 'State Department'], 'LOC': ['Newark', 'New Jersey']}",13,"{'PER': ['Eliza Montrose', 'Eliza Anne Montrose', 'Eliza'], 'ORG': ['Columbia University', 'Science', 'The Newark Chronicle', 'The Atlantic', 'State Department'], 'LOC': ['Newark', 'New Jersey']}",10
11_answer.json,9,"{'PER': ['Oliver Gray', 'Oliver'], 'ORG': ['University of Eastwood', 'Political Science', 'Crescent Bay Chronicle', 'The Daily Beacon', 'Daily', 'Beacon', 'Citizens', 'Journalists'], 'LOC': ['Crescent Bay']}",12,"{'PER': ['Oliver Gray', 'Oliver'], 'ORG': ['University of Eastwood', 'Political Science', 'Crescent Bay Chronicle', 'The Daily Beacon', 'Daily', 'Beacon', 'Citizens', 'Journalists'], 'LOC': ['Crescent Bay']}",11
11_answer.json,10,"{'PER': ['Lara Mitchell', 'Lara'], 'ORG': ['Northwestern University', 'Medill School of Journalism', 'The Chicago Tribune'], 'LOC': ['Chicago']}",9,"{'PER': ['Lara Mitchell', 'Lara'], 'ORG': ['Northwestern University', 'Medill School of Journalism', 'The Chicago Tribune'], 'LOC': ['Chicago']}",6
23_answer.json,1,"{'ORG': ['Windbrook Whirlwind', 'Tidebreak Titans', 'Whirlwind', 'Titans'], 'LOC': ['Windbrook', 'Windbrook Stadium']}",6,"{'ORG': ['Windbrook Whirlwind', 'Tidebreak Titans', 'Whirlwind', 'Titans'], 'LOC': ['Windbrook', 'Windbrook Stadium']}",6
23_answer.json,2,"{'PER': ['Leo', 'Man', 'Carlos Morales', 'Carlos'], 'ORG': ['Veridion Vipers', 'Greystone Gladiators', 'Vipers', 'Gladiators', 'Gladiator', 'Viper', 'Glad'], 'LOC': ['Veridion', 'Veridion Stadium']}",15,"{'PER': ['Leo', 'Man', 'Carlos Morales', 'Carlos'], 'ORG': ['Veridion Vipers', 'Greystone Gladiators', 'Vipers', 'Gladiators', 'Gladiator', 'Viper', 'Glad'], 'LOC': ['Veridion', 'Veridion Stadium']}",13
23_answer.json,3,"{'PER': ['Marco Vele', 'Marco', 'Alex Thornton'], 'ORG': ['Eldoria Eagles', 'Riverton Rhinos', 'Eagles', 'Rhinos'], 'LOC': ['Eldoria']}",12,"{'PER': ['Marco Vele', 'Marco', 'Alex Thornton'], 'ORG': ['Eldoria Eagles', 'Riverton Rhinos', 'Eagles', 'Rhinos'], 'LOC': ['Eldoria']}",8
23_answer.json,4,"{'ORG': ['Hale', 'Northside Wolves', 'Southtown Eagles', 'Wolves', 'Eagles'], 'LOC': ['Hale Stadium', 'Stadium']}",7,"{'ORG': ['Hale', 'Northside Wolves', 'Southtown Eagles', 'Wolves', 'Eagles'], 'LOC': ['Hale Stadium', 'Stadium']}",7
23_answer.json,5,"{'ORG': ['Eldridge Eagles', 'Brookside Hawks', 'Eagles', 'Hawks', 'Brooks'], 'LOC': ['Eldridge']}",6,"{'ORG': ['Eldridge Eagles', 'Brookside Hawks', 'Eagles', 'Hawks', 'Brooks'], 'LOC': ['Eldridge']}",6
23_answer.json,6,"{'ORG': ['Port Astra Hawks', 'Blackstone Warriors', 'Hawks', 'News'], 'LOC': ['Port Astra', 'Astra Stadium']}",6,"{'ORG': ['Port Astra Hawks', 'Blackstone Warriors', 'Hawks', 'News'], 'LOC': ['Port Astra', 'Astra Stadium']}",6
23_answer.json,7,"{'PER': ['James Barrington', 'Marco Giannett', 'Barr'], 'ORG': ['New York Strike', 'London Royals', 'New York', 'York', 'Empire', 'Royals'], 'LOC': ['New York City', 'New']}",13,"{'PER': ['James Barrington', 'Marco Giannett', 'Barr'], 'ORG': ['New York Strike', 'London Royals', 'New York', 'York', 'Empire', 'Royals'], 'LOC': ['New York City', 'New']}",11
23_answer.json,8,"{'ORG': ['Crow', 'Viper', 'Milan'], 'LOC': ['Starlight Stadium', 'Manchester']}",6,"{'ORG': ['Crow', 'Viper', 'Milan'], 'LOC': ['Starlight Stadium', 'Manchester']}",5
23_answer.json,9,"{'ORG': ['Willowdale Wanderers', 'Cavaliers', 'Wanderers', 'Willowdale', 'Willow', 'Loyola'], 'LOC': ['Willowdale']}",10,"{'ORG': ['Willowdale Wanderers', 'Cavaliers', 'Wanderers', 'Willowdale', 'Willow', 'Loyola'], 'LOC': ['Willowdale']}",7
23_answer.json,10,"{'PER': ['James', 'Jet', 'Harrison', 'Gregory Billings'], 'ORG': ['Clarenton Falcons', 'Redwood Raptors', 'Falcons', 'Raptors', 'Chaos', 'Jubilee'], 'LOC': ['Clarenton', 'Jubilee Stadium']}",12,"{'PER': ['James', 'Jet', 'Harrison', 'Gregory Billings'], 'ORG': ['Clarenton Falcons', 'Redwood Raptors', 'Falcons', 'Raptors', 'Chaos', 'Jubilee'], 'LOC': ['Clarenton', 'Jubilee Stadium']}",12
20_answer.json,1,"{'PER': ['Lia'], 'ORG': ['Liberty', 'The Council of Sanctity', 'Council', 'Council of Sanctity', 'Winds of Liberty'], 'LOC': ['Zantora']}",15,"{'PER': ['Lia'], 'ORG': ['Liberty', 'The Council of Sanctity', 'Council', 'Council of Sanctity', 'Winds of Liberty'], 'LOC': ['Zantora']}",7
20_answer.json,2,"{'PER': ['Ali'], 'ORG': ['Guardians', 'Demons'], 'LOC': ['Astoria', 'Noor']}",15,"{'PER': ['Ali'], 'ORG': ['Guardians', 'Demons'], 'LOC': ['Astoria', 'Noor']}",5
20_answer.json,3,"{'PER': ['Morta', 'Ari', 'Elara'], 'ORG': ['Ari'], 'LOC': ['Aridea', 'Forest of', 'Elrin']}",18,"{'PER': ['Morta', 'Ari', 'Elara'], 'ORG': ['Ari'], 'LOC': ['Aridea', 'Forest of', 'Elrin']}",7
20_answer.json,4,"{'ORG': ['Vitanar', 'Novar Authority', 'Vita'], 'LOC': ['Vitanara']}",9,"{'ORG': ['Vitanar', 'Novar Authority', 'Vita'], 'LOC': ['Vitanara']}",4
20_answer.json,5,"{'PER': ['Elara Sorin', 'Ari'], 'LOC': ['Veridia', 'Lumaria', 'Lumar']}",14,"{'PER': ['Elara Sorin', 'Ari'], 'LOC': ['Veridia', 'Lumaria', 'Lumar']}",5
20_answer.json,6,"{'PER': ['Oct', 'Dar'], 'LOC': ['Arkania', 'Ark']}",10,"{'PER': ['Oct', 'Dar'], 'LOC': ['Arkania', 'Ark']}",4
20_answer.json,7,"{'PER': ['Lena Arlo'], 'LOC': ['Veridia']}",10,"{'PER': ['Lena Arlo'], 'LOC': ['Veridia']}",2
20_answer.json,8,"{'PER': ['Echo'], 'LOC': ['Ardonis']}",15,"{'PER': ['Echo'], 'LOC': ['Ardonis']}",2
20_answer.json,9,"{'PER': ['Lena Arkov', 'Lena'], 'LOC': ['Astravia']}",11,"{'PER': ['Lena Arkov', 'Lena'], 'LOC': ['Astravia']}",3
20_answer.json,10,"{'ORG': ['Veridian Authority', 'The Luminaries'], 'LOC': ['Veridia']}",10,"{'ORG': ['Veridian Authority', 'The Luminaries'], 'LOC': ['Veridia']}",3
12_answer.json,1,"{'PER': ['Richard Langford', 'Lang'], 'ORG': ['AmaraTech', 'Lang', 'Amar'], 'LOC': ['Verde Arcana', 'Way', 'Wayar', 'Tahara', 'Wayaré']}",15,"{'PER': ['Richard Langford', 'Lang'], 'ORG': ['AmaraTech', 'Lang', 'Amar'], 'LOC': ['Verde Arcana', 'Way', 'Wayar', 'Tahara', 'Wayaré']}",10
12_answer.json,2,"{'PER': ['Victor Langston', 'Victor'], 'ORG': ['NovaCorp International', 'NovaCorp', 'Mira', 'Nova'], 'LOC': ['Whispering Grove', 'Grove', 'Zeloria', 'Talamay']}",18,"{'PER': ['Victor Langston', 'Victor'], 'ORG': ['NovaCorp International', 'NovaCorp', 'Mira', 'Nova'], 'LOC': ['Whispering Grove', 'Grove', 'Zeloria', 'Talamay']}",10
12_answer.json,3,"{'ORG': ['Heart Tree', 'Monarch Corp', 'Green Vision', 'Guardians', 'Mona', 'Corp'], 'LOC': ['Qalan', 'Great Heart Tree']}",15,"{'ORG': ['Heart Tree', 'Monarch Corp', 'Green Vision', 'Guardians', 'Mona', 'Corp'], 'LOC': ['Qalan', 'Great Heart Tree']}",8
12_answer.json,4,"{'PER': ['Gregory Blackwell', 'Blackwell', 'Grand', 'Kim', 'Ari'], 'ORG': ['Ari', 'Sacred', 'GlobalRes Corp', 'Global'], 'LOC': ['Ayomba']}",17,"{'PER': ['Gregory Blackwell', 'Blackwell', 'Grand', 'Kim', 'Ari'], 'ORG': ['Ari', 'Sacred', 'GlobalRes Corp', 'Global'], 'LOC': ['Ayomba']}",10
12_answer.json,5,"{'PER': ['Jonathan Steele', 'Steele'], 'ORG': ['TerraFirm', 'TerraFir'], 'LOC': ['Pines', 'Great Northern Forest', 'Whis', 'Eden']}",19,"{'PER': ['Jonathan Steele', 'Steele'], 'ORG': ['TerraFirm', 'TerraFir'], 'LOC': ['Pines', 'Great Northern Forest', 'Whis', 'Eden']}",8
12_answer.json,6,"{'PER': ['Mari', 'Derek'], 'ORG': ['Stellaris Corp', 'Stellaris'], 'LOC': ['Iskani River', 'Iskani Basin']}",9,"{'PER': ['Mari', 'Derek'], 'ORG': ['Stellaris Corp', 'Stellaris'], 'LOC': ['Iskani River', 'Iskani Basin']}",6
12_answer.json,7,"{'PER': ['Elder Mae', 'Lana'], 'ORG': ['TerraCorp Inc', 'TerraCorp', 'Ban', 'Terra'], 'LOC': ['Lirinaya']}",11,"{'PER': ['Elder Mae', 'Lana'], 'ORG': ['TerraCorp Inc', 'TerraCorp', 'Ban', 'Terra'], 'LOC': ['Lirinaya']}",7
12_answer.json,8,"{'PER': ['Mark Landry'], 'ORG': ['Olina', 'Sacred', 'Oakridge Industries', 'Evan', 'Oak', 'Industries', 'Guide'], 'LOC': ['Sacred Grove', 'Zalira', 'Grove']}",12,"{'PER': ['Mark Landry'], 'ORG': ['Olina', 'Sacred', 'Oakridge Industries', 'Evan', 'Oak', 'Industries', 'Guide'], 'LOC': ['Sacred Grove', 'Zalira', 'Grove']}",11
12_answer.json,9,"{'PER': ['Jonathan Crest'], 'ORG': ['Ari', 'Arinay', 'Echo', 'Amelia', 'Chen'], 'LOC': ['Valley of Echoes', 'Whis', 'Crystal River', 'Arinaya', 'Valley']}",21,"{'PER': ['Jonathan Crest'], 'ORG': ['Ari', 'Arinay', 'Echo', 'Amelia', 'Chen'], 'LOC': ['Valley of Echoes', 'Whis', 'Crystal River', 'Arinaya', 'Valley']}",11
12_answer.json,10,"{'PER': ['Jonathan Reed', 'Mara', 'Jonathan'], 'ORG': ['ManaTropics Corporation', 'ManaTropics', 'Tupana', 'ManaTropic'], 'LOC': ['Amazon', 'Tupana', 'Tupan']}",14,"{'PER': ['Jonathan Reed', 'Mara', 'Jonathan'], 'ORG': ['ManaTropics Corporation', 'ManaTropics', 'Tupana', 'ManaTropic'], 'LOC': ['Amazon', 'Tupana', 'Tupan']}",10
07_answer.json,1,"{'PER': ['Reginald Cor', 'Emma Navarro', 'Felix Hard', 'Maria Elara', 'Elias', 'Morton', 'Marcus'], 'ORG': ['International Humanitarian Tribunal of Veridonia', 'International'], 'LOC': ['Veridonia', 'Eldoria City']}",14,"{'PER': ['Reginald Cor', 'Emma Navarro', 'Felix Hard', 'Maria Elara', 'Elias', 'Morton', 'Marcus'], 'ORG': ['International Humanitarian Tribunal of Veridonia', 'International'], 'LOC': ['Veridonia', 'Eldoria City']}",11
07_answer.json,2,"{'PER': ['Alex Sorenson', 'Maria Esteban', 'Victor Hale', 'Hale'], 'ORG': ['International Tribunal for Human Rights'], 'LOC': ['The Hague', 'Republic of Nura']}",11,"{'PER': ['Alex Sorenson', 'Maria Esteban', 'Victor Hale', 'Hale'], 'ORG': ['International Tribunal for Human Rights'], 'LOC': ['The Hague', 'Republic of Nura']}",7
07_answer.json,3,"{'PER': ['Marcus Vale', 'Vale', 'Sofia Kim', 'Jakob Dimitrov', 'Kim', 'Dimit'], 'ORG': ['International Tribunal for Human Rights'], 'LOC': ['Targes', 'Targesia']}",11,"{'PER': ['Marcus Vale', 'Vale', 'Sofia Kim', 'Jakob Dimitrov', 'Kim', 'Dimit'], 'ORG': ['International Tribunal for Human Rights'], 'LOC': ['Targes', 'Targesia']}",9
07_answer.json,4,"{'PER': ['Armand Voss', 'Julia Merano', 'Merano', 'Samuel Brenner', 'Bren', 'Karl'], 'ORG': ['International Tribunal for Justice', 'Lim', 'Det'], 'LOC': ['Eldoria', 'The Hague', 'Center']}",21,"{'PER': ['Armand Voss', 'Julia Merano', 'Merano', 'Samuel Brenner', 'Bren', 'Karl'], 'ORG': ['International Tribunal for Justice', 'Lim', 'Det'], 'LOC': ['Eldoria', 'The Hague', 'Center']}",12
07_answer.json,5,"{'PER': ['Javier Armenta', 'Armenta', 'Sofia Mendez', 'Judge Mendez', 'Luis Ramirez', 'Marta León', 'Arm', 'Arment', 'Marta', 'León', 'Maria', 'Torres', 'Gomez'], 'ORG': ['United Nations', 'Defense'], 'LOC': ['Republic of', 'Cordillera', 'Ciudad Nueva']}",24,"{'PER': ['Javier Armenta', 'Armenta', 'Sofia Mendez', 'Judge Mendez', 'Luis Ramirez', 'Marta León', 'Arm', 'Arment', 'Marta', 'León', 'Maria', 'Torres', 'Gomez'], 'ORG': ['United Nations', 'Defense'], 'LOC': ['Republic of', 'Cordillera', 'Ciudad Nueva']}",18
07_answer.json,6,"{'PER': ['Antonio Vargas', 'Vargas', 'Maria El - Khalil', 'Carlos Ramos', 'Ramos'], 'ORG': ['International High Court of Justice'], 'LOC': ['Republic of Altravia', 'Altravia']}",13,"{'PER': ['Antonio Vargas', 'Vargas', 'Maria El - Khalil', 'Carlos Ramos', 'Ramos'], 'ORG': ['International High Court of Justice'], 'LOC': ['Republic of Altravia', 'Altravia']}",8
07_answer.json,7,"{'PER': ['Maximilian Strahd', 'Elena Rivera', 'Hassan', 'Viktor Kornilov', 'Kornilo', 'Maximilian'], 'ORG': ['International Tribunal for Human Rights'], 'LOC': ['Veridonia', 'Veridon City', 'The']}",16,"{'PER': ['Maximilian Strahd', 'Elena Rivera', 'Hassan', 'Viktor Kornilov', 'Kornilo', 'Maximilian'], 'ORG': ['International Tribunal for Human Rights'], 'LOC': ['Veridonia', 'Veridon City', 'The']}",10
07_answer.json,8,"{'PER': ['Jonathan Hale', 'Hale', 'Mara Linsco', 'Marcus', 'Rodriguez'], 'ORG': ['International Court of Justice'], 'LOC': ['Veridonia', 'Antoria']}",10,"{'PER': ['Jonathan Hale', 'Hale', 'Mara Linsco', 'Marcus', 'Rodriguez'], 'ORG': ['International Court of Justice'], 'LOC': ['Veridonia', 'Antoria']}",8
07_answer.json,9,"{'PER': ['Victor Ortega', 'Ortega', 'Maria Thurman', 'Julian Romero', 'Romero'], 'ORG': ['International Court of Justice', 'Defense'], 'LOC': ['Cordon', 'The Hague']}",14,"{'PER': ['Victor Ortega', 'Ortega', 'Maria Thurman', 'Julian Romero', 'Romero'], 'ORG': ['International Court of Justice', 'Defense'], 'LOC': ['Cordon', 'The Hague']}",9
07_answer.json,10,"{'PER': ['Ari', 'Male', 'Lara Yen', 'Victor Belar', 'Bel', 'Belar'], 'ORG': ['Grand Tribunal Court', 'Eldor', 'Tribunal'], 'LOC': ['Eldoria', 'Verenthia']}",16,"{'PER': ['Ari', 'Male', 'Lara Yen', 'Victor Belar', 'Bel', 'Belar'], 'ORG': ['Grand Tribunal Court', 'Eldor', 'Tribunal'], 'LOC': ['Eldoria', 'Verenthia']}",11
02_answer.json,1,"{'PER': ['Emily Cortez', 'Robert Hayes', 'Hayes', 'Chen', 'Patel'], 'ORG': ['National Quantum Computing Center', 'NQCC', 'Election Integrity Board', 'Supreme', 'Justice'], 'LOC': ['United States', 'Pennsylvania', 'Wisconsin']}",23,"{'PER': ['Emily Cortez', 'Robert Hayes', 'Hayes', 'Chen', 'Patel'], 'ORG': ['National Quantum Computing Center', 'NQCC', 'Election Integrity Board', 'Supreme', 'Justice'], 'LOC': ['United States', 'Pennsylvania', 'Wisconsin']}",13
02_answer.json,2,"{'PER': ['Emily Brooks', 'Marcus Reed', 'Chen', 'Brooks', 'Reed'], 'ORG': ['New Green Digital Economy', 'Third Party', 'Unity Party', 'Call', 'Reform'], 'LOC': ['United States']}",22,"{'PER': ['Emily Brooks', 'Marcus Reed', 'Chen', 'Brooks', 'Reed'], 'ORG': ['New Green Digital Economy', 'Third Party', 'Unity Party', 'Call', 'Reform'], 'LOC': ['United States']}",11
02_answer.json,3,"{'PER': ['Eli', 'Moreno', 'Robert Harrison', 'Christine Reynolds'], 'ORG': ['Supreme Court'], 'LOC': ['United States', 'Florida', 'Arizona', 'California', 'Texas']}",14,"{'PER': ['Eli', 'Moreno', 'Robert Harrison', 'Christine Reynolds'], 'ORG': ['Supreme Court'], 'LOC': ['United States', 'Florida', 'Arizona', 'California', 'Texas']}",10
